MapCode,SpeciesName,CohortAge,CohortBiomass
49932,PIVI2,40,184.745
49932,PIVI2,50,187.66
49932,ACRU,50,185.24
49932,ACRU,60,744.205
49932,CAGL8,60,109.12
49932,CAGL8,90,1430.11
49932,LITU,50,456.72
49932,OXAR,30,611.27
49932,OXAR,40,1148.07
49932,PRSE2,10,62.04
49932,PRSE2,20,125.07
49932,QUAL,30,186.78
49932,QUAL,50,112.86
49932,QUAL,70,399.41
49932,QUFA,10,67.65
49932,QUFA,20,124.85
49932,QUFA,30,230.615
49932,QUFA,60,416.13
49932,QURU,20,84.975
49932,QURU,40,1207.36
49932,QUST,50,145.75
49932,QUVE,20,152.13
48848,JUVI,20,48.07
48848,JUVI,30,178.42
48848,ACRU,40,110.11
48848,ACRU,60,386.54
48848,ACRU,70,978.34
48848,CAGL8,10,26.73
48848,CAGL8,30,223.52
48848,CAAL27,50,436.04
48848,FAGR,10,42.79
48848,FAGR,20,94.82
48848,FRAM2,50,211.86
48848,FRPE,40,141.9
48848,LIST2,40,88.55
48848,LIST2,50,990.77
48848,LIST2,60,1680.8
48848,LITU,40,277.97
48848,LITU,50,1698.51
48848,LITU,60,2380.07
48848,QUAL,50,136.73
48848,QUAL,60,769.34
48848,QUAL,70,670.45
48848,QUAL,80,4924.04
48848,QUCO2,50,326.04
48848,QUFA,70,1836.56
48848,QURU,60,545.71
48848,QURU,70,1647.14
48848,QURU,80,3217.83
48848,QUVE,70,2304.17
48983,PITA,10,7.26
48983,ACRU,10,232.76
48983,ACRU,20,143.99
48983,ACRU,30,330.55
48983,ACRU,50,271.04
48983,ACRU,60,365.86
48983,LITU,10,402.93
48983,LITU,20,152.35
48983,LITU,30,60.17
48983,LITU,40,155.1
48983,LITU,50,671.55
48983,LITU,60,5593.28
48983,NYBI,30,316.69
48983,NYBI,40,3325.74
48983,NYBI,50,4448.73
48983,NYBI,60,4195.29
49592,PITA,20,375.43
49592,PITA,30,9320.63
49592,PITA,40,7305.98
49592,LIST2,10,66.66
49592,LIST2,20,108.57
49592,LIST2,30,751.19
49592,LIST2,40,292.93
49592,QUNI,10,36.85
49592,QUNI,20,130.35
49172,ACRU,40,208.12
49172,ACRU,50,1436.93
49172,ACRU,60,744.205
49172,ACRU,70,1738.385
49172,FRPE,10,78.76
49172,FRPE,20,233.09
49172,FRPE,30,378.345
49172,FRPE,40,29.26
49172,FRPE,50,579.81
49172,LIST2,20,40.15
49172,LIST2,40,189.585
49172,LIST2,50,417.23
49172,LIST2,60,627
49172,NYBI,20,447.48
49172,NYBI,30,409.75
49172,NYBI,40,600.38
49172,QUPH,60,505.01
49023,ACRU,50,430.76
49023,ACRU,60,1013.32
49023,ACRU,70,2383.59
49023,ACRU,80,4425.96
49023,FRAM2,50,511.17
49023,FRAM2,70,4965.51
49023,LITU,50,1043.57
49023,LITU,60,1518
49829,PIVI2,40,340.56
49829,PIVI2,50,2200.77
49829,PIVI2,60,3889.82
49829,ACRU,50,168.52
49829,ACRU,70,3662.45
49829,FRPE,40,171.05
49829,LITU,30,71.06
49829,LITU,40,266.09
49829,LITU,50,3744.18
49829,QUFA,20,80.74
49084,PITA,30,1267.695
49084,PITA,40,2857.91
49084,PITA,50,10808.93
49084,ACRU,10,31.24
49084,ACRU,20,71.94
49084,ACRU,50,173.25
49084,CAAL27,40,187.22
49084,CAAL27,50,648.78
49084,LIST2,20,108.57
49084,LIST2,40,441.65
49084,LIST2,50,888.14
49084,LITU,20,113.63
49084,LITU,40,458.92
49084,LITU,50,1043.57
49084,LITU,70,12242.45
49084,PRSE2,30,37.18
49084,PRSE2,40,311.41
49084,QUAL,80,1417.68
49178,PITA,30,3491.51
49178,PITA,40,7648.52
49178,ACRU,40,115.5
49178,ACRU,50,534.49
49178,ACRU,60,635.91
49178,LIST2,10,32.34
49178,LIST2,20,108.57
49178,LIST2,30,338.58
49178,LIST2,40,313.28
49178,LIST2,50,1559.14
49178,LITU,50,619.3
49178,NYBI,50,702.13
49178,PRSE2,40,282.59
49178,QUNI,50,701.91
49178,QUNI,60,358.49
49161,JUVI,40,265.98
49161,JUVI,50,147.29
49161,JUVI,60,697.84
49161,ACRU,10,103.95
49161,ACRU,60,722.81
49161,FAGR,30,118.91
49161,LIST2,10,32.34
49161,LIST2,30,338.58
49161,LIST2,40,189.585
49161,LIST2,50,1148.73
49161,LIST2,60,604.23
49161,LITU,40,277.97
49161,LITU,50,292.71
49161,PRSE2,30,180.51
49161,QUFA,30,230.615
49161,QUPH,20,93.17
49161,QUPH,30,524.48
49161,QUPH,50,905.96
49161,QUPH,70,1362.79
49767,PITA,10,10.89
49767,ACRU,10,79.2
49767,ACRU,20,143.99
49767,ACRU,30,330.55
49767,ACRU,50,507.98
49767,CAGL8,70,240.46
49767,LIST2,10,43.89
49767,LITU,10,49.28
49767,LITU,40,192.28
49767,OXAR,30,123.31
49767,QUAL,60,524.59
49767,QUAL,70,916.74
49767,QUAL,90,10720.05
49767,QUFA,60,786.83
49767,QUFA,70,1638.45
49767,QUST,60,238.7
49767,QUST,70,583.88
49767,QUVE,50,112.42
49067,PITA,20,375.43
49067,PITA,30,3745.28
49067,PITA,40,887.26
49642,PIEC2,60,625.68
49642,PIEC2,70,2783.66
49642,ACRU,30,301.62
49642,ACRU,40,90.97
49642,ACRU,50,398.09
49642,CAAL27,40,582.89
49642,CAAL27,50,588.61
49642,FAGR,10,19.25
49642,FAGR,30,136.18
49642,FAGR,60,248.05
49642,FAGR,70,448.25
49642,LIST2,10,32.34
49642,LIST2,20,108.57
49642,LITU,40,953.15
49642,LITU,50,338.47
49642,LITU,60,5366.68
49642,OXAR,30,449.24
49642,OXAR,40,827.75
49642,QUAL,50,95.59
49642,QUAL,80,1889.03
49642,QUFA,80,6869.06
49642,QURU,60,355.63
50045,LIST2,40,189.585
50045,LIST2,50,417.23
50045,LITU,50,391.16
50045,LITU,60,4411.55
50045,QUAL,90,2305.27
49575,PITA,30,1267.695
49575,PITA,40,9919.03
49575,CAGL8,10,21.45
49575,FAGR,10,10.34
49575,FAGR,20,140.47
49575,LIST2,10,32.34
49575,LIST2,20,210.76
49575,LIST2,30,178.42
49575,LIST2,40,190.63
49575,LITU,10,38.5
49575,LITU,20,113.63
49575,LITU,40,1134.43
49575,OXAR,20,58.52
49575,PRSE2,30,114.84
49575,QUAL,20,97.02
49575,QUCO2,20,62.37
49575,QUCO2,40,143.77
49575,QUCO2,50,1132.67
49575,QUCO2,60,516.89
49575,QURU,50,173.25
49578,PITA,30,630.63
49578,ACRU,50,553.08
49578,LIST2,20,108.57
49578,LIST2,30,338.58
49578,LIST2,40,131.23
49578,LIST2,50,407.55
49578,LIST2,70,2422.97
49578,LITU,20,44.55
49578,LITU,30,74.14
49578,LITU,40,718.96
49578,LITU,50,2343.22
49578,LITU,60,3353.46
49578,QUAL,80,1663.53
49596,ACRU,10,67.1
49596,ACRU,30,330.55
49596,ACRU,40,191.62
49596,ACRU,50,536.47
49596,ACRU,60,360.47
49596,ACRU,70,2933.92
49596,FRPE,20,132.88
49596,FRPE,40,1406.57
49596,FRPE,50,3259.52
49596,LIST2,40,189.585
49596,LIST2,50,3457.19
49596,LIST2,60,636.79
48591,PITA,10,14.52
48591,PITA,20,463.98
48591,PITA,30,31.13
48591,PITA,40,15596.68
48591,ACRU,10,54.89
48591,ACRU,20,143.99
48591,ACRU,30,330.55
48591,ACRU,40,300.52
48591,ACRU,50,211.09
49780,PITA,20,375.43
49780,PITA,30,829.18
49780,PITA,40,6530.59
49780,ACRU,40,64.68
49780,CAGL8,40,533.06
49780,CAGL8,60,266.86
49780,LIST2,40,100.87
49780,LIST2,50,166.65
49780,LITU,50,1160.28
49780,LITU,60,1597.31
49780,PRSE2,40,65.45
49780,QUAL,60,356.18
49780,QUAL,70,734.58
49780,QUFA,50,274.45
49780,QUFA,80,3081.54
49780,QUST,60,404.14
49780,QUST,90,2487.54
49780,QUVE,50,285.78
49780,QUVE,60,1635.48
49058,JUVI,40,141.955
49058,PIEC2,50,170.885
49058,PIEC2,70,965.36
49058,PITA,40,9063.23
49058,LIST2,40,249.81
49058,LIST2,50,174.57
49058,LITU,60,4280.98
49058,PRSE2,10,17.38
49058,PRSE2,20,119.24
49058,PRSE2,30,180.51
49058,QUAL,50,136.73
49058,QUAL,60,250.36
49058,QUAL,70,1011.45
49058,QUAL,80,1269.4
49058,QUAL,90,3555.2
49058,QUFA,50,259.38
49058,QUFA,60,522.94
49058,QUFA,70,1548.58
49058,QURU,50,149.05
49058,QURU,60,160.6
49058,QURU,70,919.05
49058,QUVE,70,2083.07
49182,PITA,30,1267.695
49182,PITA,40,1225.84
49182,ACRU,10,24.64
49182,ACRU,20,59.51
49182,ACRU,30,558.03
49182,ACRU,40,98.56
49182,ACRU,50,34.43
49182,ACRU,60,1123.43
49182,LIST2,10,58.74
49182,LIST2,20,108.57
49182,LIST2,30,338.58
49182,LIST2,40,663.74
49182,LIST2,50,1639.11
49182,LIST2,60,1464.43
49182,LITU,20,113.63
49182,LITU,30,151.58
49182,LITU,40,782.76
49182,LITU,50,4687.98
49182,PRSE2,30,73.81
49182,QULA3,30,291.17
49162,JUVI,60,285.78
49162,PIEC2,40,77.11
49162,PIEC2,50,163.02
49162,PIEC2,60,1486.1
49162,PIEC2,70,3653.76
49162,PIVI2,40,1834.36
49162,PIVI2,50,3047.99
49162,PIVI2,60,2710.62
49162,ACRU,10,69.3
49162,ACRU,20,96.47
49162,FAGR,10,18.92
49162,FRAM2,10,35.09
49162,LIST2,10,61.49
49162,LIST2,20,37.18
49162,LIST2,40,274.56
49162,LIST2,50,394.24
49162,LITU,30,623.59
49162,LITU,40,1233.54
49162,LITU,50,3320.68
49162,LITU,60,1412.62
49351,PITA,20,375.43
49351,PITA,30,1267.695
49351,PITA,40,291.06
49351,ACRU,10,54.89
49351,ACRU,20,169.95
49351,ACRU,30,274.23
49351,LIST2,10,32.34
49351,LIST2,20,108.57
49351,LIST2,30,256.96
49351,LIST2,40,1004.96
49351,LITU,10,48.4
49351,LITU,40,862.73
49351,LITU,50,398.09
49933,PIVI2,30,324.005
49933,PIVI2,40,184.745
49933,PIVI2,50,235.29
49933,ACRU,10,42.35
49933,ACRU,40,295.24
49933,ACRU,50,179.85
49933,CAAL27,50,443.85
49933,LITU,30,854.92
49933,LITU,40,1262.91
49933,LITU,50,1620.85
49933,OXAR,20,216.92
49933,OXAR,30,339.24
49933,QUAL,40,695.86
49933,QUFA,50,130.57
49181,PITA,10,50.71
49181,PITA,20,375.43
49181,PITA,30,7283.87
49181,PITA,40,1586.2
49181,ACRU,10,25.63
49181,FAGR,60,262.35
49181,LIST2,10,127.27
49181,LIST2,20,453.31
49181,LIST2,30,338.58
49181,QUFA,50,109.89
49181,QUNI,10,36.85
49181,QUNI,20,203.5
49181,QUNI,40,129.58
49181,QUNI,50,179.96
49181,QUPH,10,75.35
49181,QUPH,20,67.43
49181,QUST,20,48.07
49150,JUVI,40,74.14
49150,JUVI,50,147.29
49150,JUVI,60,315.15
49150,PIEC2,60,625.68
49150,PIEC2,70,4050.2
49150,ACRU,20,143.99
49150,ACRU,40,546.59
49150,ACRU,60,601.81
49150,CAGL8,60,615.45
49150,FRPE,40,111.98
49150,LIST2,30,338.58
49150,LIST2,40,534.71
49150,LIST2,50,2236.3
49150,LIST2,60,2340.36
49150,QUPH,50,554.4
49150,QUST,90,3219.59
50048,JUVI,50,147.29
50048,PIEC2,50,213.07
50048,PITA,20,375.43
50048,PITA,30,1267.695
50048,PITA,40,11005.61
50048,ACRU,30,330.55
50048,ACRU,40,147.07
50048,ACRU,50,175.12
50048,CAGL8,70,1079.65
50048,LIST2,10,43.01
50048,LIST2,20,42.02
50048,LIST2,30,338.58
50048,LIST2,40,492.91
50048,LIST2,50,197.34
50048,LITU,40,61.49
50048,OXAR,20,216.92
50048,QUFA,20,99.11
50048,QUFA,50,134.09
50048,QUPH,50,241.12
50048,QUVE,50,227.81
49826,PITA,30,3846.26
49826,PIVI2,30,816.53
49826,PIVI2,40,231.11
49826,LIST2,10,32.34
49826,LIST2,20,108.57
49826,LIST2,40,17.16
49826,LIST2,50,51.26
49826,LITU,10,18.04
49826,LITU,40,334.4
49826,OXAR,20,216.92
49826,PRSE2,30,25.52
49826,QUAL,10,23.87
49861,PIVI2,30,191.18
18654,JUVI,60,459.03
18654,PITA,40,2857.91
18654,ACRU,50,120.12
18654,CAAL27,40,165
18654,FAGR,50,82.61
18654,FAGR,60,247.5
18654,FAGR,80,2346.85
18654,LIST2,40,248.82
18654,LIST2,50,1029.38
18654,LITU,60,5785.12
18654,QUAL,50,143.77
18654,QUAL,70,916.74
18654,QUAL,80,2593.58
18654,QUAL,90,2789.6
18654,QURU,70,1293.38
60341,PIEC2,50,148.5
60341,ACRU,40,75.02
60341,ACRU,50,455.29
60341,CAGL8,60,251.24
60341,CAGL8,80,1314.39
60341,CAAL27,40,249.26
60341,LITU,40,183.37
60341,LITU,50,1181.29
60341,OXAR,30,506.22
60341,PRSE2,40,597.19
60341,QUAL,50,233.31
60341,QUCO2,60,661.21
60341,QUCO2,70,1550.34
60341,QUPR2,50,108.46
60341,QUPR2,70,999.35
60341,QUST,60,218.35
60341,QUVE,70,387.42
59903,ACRU,10,54.89
59903,CAAL27,50,429.33
59903,FRPE,20,132.88
59903,LITU,40,412.28
59903,LITU,50,362.89
59903,PRSE2,30,301.51
59903,PRSE2,40,282.81
59903,QUAL,50,136.73
59903,QUAL,60,363.66
59903,QUAL,70,1152.25
59903,QUAL,80,10177.42
59903,QUCO2,60,1034.44
59903,QUFA,60,325.71
59903,QUST,60,182.93
59903,QUST,70,638.77
59903,QUVE,60,908.71
60544,ACRU,10,61.71
60544,ACRU,20,143.99
60544,ACRU,40,250.14
60544,CAAL27,20,259.16
60544,CAAL27,40,421.08
60544,CAAL27,50,507.76
60544,CAAL27,60,1766.27
60544,LIST2,50,470.91
60544,LIST2,60,1963.39
60544,LITU,60,2101.22
60544,OXAR,30,401.17
60544,OXAR,50,636.46
60544,QUAL,60,216.37
60544,QUAL,70,1391.94
60544,QUAL,80,9393.23
60544,QUAL,90,3862.1
60544,QURU,80,2378.86
60072,JUVI,20,38.72
60072,JUVI,50,73.48
60072,PITA,10,50.71
60072,PITA,30,1615.24
60072,PIVI2,40,65.34
60072,FRAM2,20,192.06
60072,LIST2,10,32.34
60072,LIST2,20,93.06
60072,PRSE2,10,106.92
60072,PRSE2,20,310.915
60072,PRSE2,30,517.55
60072,QUPH,10,20.02
60072,QUPH,20,107.47
60072,QUST,20,78.98
59635,PITA,30,54.78
59635,PRSE2,10,13.97
59635,PRSE2,30,1297.78
59635,PRSE2,40,332.31
59635,QUNI,10,16.06
72332,PIST,10,25.74
72332,PIST,20,94.38
72332,PIST,40,1321.54
72332,PIST,50,1554.19
72332,PIST,60,699.16
72332,ACRU,40,124.3
72332,ACRU,50,119.68
72332,OXAR,30,288.42
72332,OXAR,40,192.28
72332,QUAL,60,183.59
72332,QUAL,80,399.63
72332,QUCO2,50,230.12
72332,QUCO2,60,1494.02
72332,QUCO2,70,906.95
72332,QUPR2,50,64.9
72332,QUPR2,60,290.95
72332,QUPR2,70,483.45
72332,QUPR2,80,2711.39
73184,JUVI,10,20.24
73184,JUVI,20,88.88
73184,JUVI,30,191.62
73184,PITA,30,1242.45
73184,PITA,40,12908.94
73184,ACRU,30,308.55
73184,ACRU,40,919.27
73184,LIST2,10,10.78
73184,LIST2,20,72.6
73184,LIST2,30,338.58
73184,LIST2,40,189.585
73184,LIST2,50,176.22
73184,LITU,10,62.26
73184,LITU,20,113.63
73184,LITU,30,556.27
73184,LITU,40,438.68
73184,QUAL,20,53.79
73184,QUAL,60,148.83
73183,PIEC2,70,1309.22
73183,PITA,30,2084.94
73183,FAGR,50,52.69
73183,FRAM2,50,242.77
73183,LIST2,40,134.64
73183,LIST2,60,2159.85
73183,LITU,20,113.63
73183,LITU,30,75.57
73183,LITU,40,337.59
73183,LITU,50,369.71
73183,LITU,60,1905.42
73186,PITA,30,1267.695
73186,PITA,40,9630.72
73186,ACRU,10,22.11
73186,LIST2,20,172.26
73186,LIST2,40,805.86
73061,ACRU,30,240.24
73061,ACRU,40,106.7
73061,ACRU,50,748.55
73061,ACRU,60,2852.41
73061,CAGL8,90,1409.32
73061,CAGL8,100,4254.03
73061,CAAL27,20,225.28
73061,CAAL27,50,1209.12
73061,CAAL27,60,1580.26
73061,FAGR,60,171.16
73061,LITU,40,424.38
73061,LITU,50,1852.73
73061,OXAR,20,216.92
73061,QUAL,50,297.77
73061,QUAL,60,815.87
73061,QUAL,70,1524.05
73061,QUAL,90,3247.97
73061,QUCO2,50,172.59
73061,QUCO2,60,402.27
73061,QUCO2,70,6048.9
73061,QUFA,70,1758.46
73061,QUVE,50,346.72
73061,QUVE,60,401.17
73061,QUVE,70,2929.08
73047,PITA,10,57.2
73047,PITA,20,307.45
73047,PITA,30,4167.9
73047,CAGL8,10,32.89
73047,FRAM2,10,199.65
73047,LIST2,10,47.74
73047,LIST2,20,131.34
73047,QUAL,30,119.13
73047,QUFA,20,62.59
73049,JUVI,10,17.93
73049,PITA,30,1465.75
73049,PITA,40,590.81
73049,PIVI2,40,389.73
73049,LIST2,10,32.34
73049,LIST2,20,108.57
73049,LIST2,30,620.07
73049,LIST2,40,323.95
73049,LIST2,50,167.09
73049,LITU,10,48.4
73049,PRSE2,30,753.17
73049,QUFA,40,73.04
73049,QUPH,10,44.99
73049,QURU,10,67.21
73082,PIEC2,50,167.53
73082,ACRU,40,100.76
73082,ACRU,50,323.29
73082,ACRU,60,744.205
73082,ACRU,70,1738.385
73082,CAAL27,50,858.99
73082,FAGR,50,130.57
73082,FAGR,60,294.14
73082,LIST2,40,101.2
73082,LITU,50,1931.82
73082,LITU,60,1879.46
73082,OXAR,20,135.41
73082,OXAR,30,181.005
73082,OXAR,40,293.37
73082,QUAL,60,361.9
73082,QUAL,90,2873.09
73082,QUCO2,70,2134
73082,QUCO2,80,3949.77
73669,PITA,10,50.71
73669,PITA,20,375.43
73669,PITA,30,3435.19
73669,ACRU,40,764.28
73669,LIST2,20,108.57
73669,LIST2,30,654.83
73669,LITU,10,71.94
73669,QUFA,50,188.21
73669,QUNI,10,187.55
73669,QUNI,30,297
73594,PITA,30,4625.28
73594,PITA,40,12376.87
73594,ACRU,10,94.05
73594,ACRU,20,273.02
73594,ACRU,30,529.98
73594,ACRU,40,1639.11
73594,ACRU,50,127.82
73594,LIST2,30,318.56
73594,LIST2,40,228.03
73594,OXAR,20,280.5
72873,PIVI2,40,184.745
72873,PIVI2,50,587.125
72873,ACRU,10,54.89
72873,ACRU,20,120.12
72873,FAGR,10,26.07
72873,LITU,30,67.43
72873,OXAR,10,15.51
72873,OXAR,20,216.92
72873,OXAR,30,507.76
72873,QUAL,50,101.09
72873,QUAL,60,557.26
72873,QUAL,80,1980.99
72873,QUCO2,10,33.77
72873,QUCO2,50,169.84
72873,QUCO2,70,1952.17
72873,QUPR2,50,245.63
72873,QUPR2,60,175.34
72873,QUPR2,80,3698.75
72108,JUVI,20,41.36
72108,JUVI,50,324.72
72108,JUVI,60,297.77
72108,PIVI2,40,184.745
72108,PIVI2,50,587.125
72108,ACRU,20,155.98
72108,ACRU,30,330.55
72108,ACRU,40,189.97
72108,ACRU,50,489.5
72108,ACRU,60,1515.58
72108,CAAL27,30,1060.73
72108,FRAM2,40,458.04
72108,FRPE,40,90.31
72108,PRSE2,30,172.26
72108,PRSE2,40,874.72
72108,PRSE2,50,1069.31
72108,QUAL,40,523.93
72108,QUAL,60,545.38
72108,QUAL,70,616.33
72108,QUCO2,70,1876.38
72108,QUFA,60,688.82
72108,QURU,70,869
72108,QUVE,40,92.51
72108,QUVE,50,157.52
72446,PIVI2,50,355.63
72446,ACRU,10,38.61
72446,ACRU,60,638.44
72446,LITU,40,228.47
72446,LITU,50,428.56
72446,QUAL,60,753.83
72446,QUAL,70,355.74
72446,QUPH,60,477.62
72446,QUPR2,50,108.46
72446,QUPR2,60,2512.95
72446,QUPR2,70,4916.34
72446,QUPR2,80,5305.52
72446,QUPR2,90,3429.25
72446,QUVE,60,720.5
73026,ACRU,10,190.41
73026,CAGL8,90,3791.92
73026,LITU,10,68.64
73026,LITU,20,243.65
73026,LITU,50,1788.16
73026,QUAL,80,3434.09
73026,QUFA,20,127.71
73026,QURU,10,54.23
73026,QURU,20,64.46
73036,PITA,40,1465.64
73036,LIST2,10,169.29
73036,LIST2,20,255.97
73036,LIST2,30,1085.26
73036,LIST2,40,66.11
73036,LITU,40,205.37
73036,QUAL,50,203.28
73036,QUCO2,10,67.43
73036,QUCO2,50,132.44
73036,QUFA,10,36.08
73029,JUVI,60,271.92
73029,ACRU,50,405.46
73029,ACRU,70,1809.06
73029,CAGL8,80,1170.18
73029,CAAL27,40,170.39
73029,CAAL27,50,853.27
73029,FRAM2,40,262.13
73029,FRAM2,50,1122.22
73029,LIST2,10,26.62
73029,LIST2,20,67.87
73029,LIST2,50,707.96
73029,LITU,10,14.41
73029,LITU,40,256.19
73029,LITU,60,1880.34
73029,QUAL,50,164.56
73029,QUAL,70,542.96
73029,QURU,50,549.67
73029,QURU,60,540.54
73029,QURU,70,802.67
73282,PIVI2,50,587.125
73282,PIVI2,60,2513.72
73282,ACRU,20,75.79
73282,FAGR,50,120.12
73282,FAGR,70,669.46
73282,LIST2,20,104.17
73282,LIST2,30,142.12
73282,LIST2,50,240.57
73282,LIST2,60,1732.5
73282,LIST2,70,2065.03
73282,LITU,40,74.58
73282,LITU,50,1019.7
73282,LITU,60,4195.18
73282,QUAL,60,399.74
73282,QUVE,50,120.89
72517,JUVI,50,132.11
72517,PITA,30,158.84
72517,PITA,40,594.55
72517,ACRU,50,323.29
72517,CAGL8,70,332.2
72517,CAAL27,20,232.32
72517,FRPE,40,218.13
72517,LIST2,50,1126.18
72517,LIST2,60,5977.84
72517,LITU,40,182.38
72517,LITU,50,975.37
72517,LITU,60,9681.43
72517,QUAL,90,10004.06
72517,QUFA,40,92.51
72517,QURU,50,96.36
72526,PITA,30,569.36
72526,PITA,40,4256.67
72526,CAAL27,10,40.81
72526,CAAL27,40,209.33
72526,CAAL27,50,847.55
72526,LIST2,30,338.58
72526,LIST2,40,653.07
72526,LIST2,50,417.23
72526,LITU,20,113.63
72526,LITU,30,357.39
72526,LITU,40,482.57
72526,LITU,50,1118.7
72526,QUAL,50,1548.03
72526,QUAL,60,767.47
72526,QUAL,70,2782.56
72526,QUAL,80,3501.52
72526,QUCO2,50,266.53
72526,QUVE,50,385.33
72526,QUVE,60,719.73
72607,PITA,10,49.28
72607,PITA,20,641.08
72607,PITA,30,761.64
72607,LIST2,10,11.88
72607,QUFA,10,33.22
72617,PITA,10,50.71
72617,PITA,30,2383.92
72617,PITA,40,285.56
72617,ACRU,10,54.89
72617,ACRU,30,1001.77
72617,ACRU,40,976.8
72617,CAAL27,20,152.57
72617,LIST2,10,13.75
72617,LIST2,20,108.57
72617,LIST2,40,660
72617,LITU,20,89.32
72617,LITU,30,151.58
72617,LITU,40,890.78
72617,LITU,50,972.95
72617,QUAL,20,82.39
72617,QUAL,50,97.35
72617,QUAL,60,225.39
72617,QUCO2,40,228.36
72617,QUCO2,50,1388.42
72617,QUCO2,60,1304.82
72617,QUFA,50,123.53
72623,PITA,10,18.81
72623,PITA,20,375.43
72623,PITA,30,9382.34
72623,PITA,40,2625.81
72623,LIST2,40,115.83
72623,LIST2,50,167.09
72623,LITU,10,48.4
72623,LITU,20,51.59
72623,LITU,40,1145.87
72623,LITU,50,444.4
72363,PITA,30,1470.48
72363,PITA,40,13850.76
72363,LITU,10,48.4
72363,LITU,20,426.47
72363,LITU,30,873.62
72363,LITU,40,318.89
72363,PRSE2,10,62.04
72363,PRSE2,20,310.915
72610,PITA,40,2786.19
72610,CAGL8,70,469.48
72610,FRPE,40,99.99
72610,FRPE,50,904.64
72610,LIST2,40,179.96
72610,LIST2,50,201.85
72610,LIST2,70,4968.26
72610,LITU,40,406.56
72372,PITA,10,549.12
72372,PITA,20,2939.42
72372,PITA,30,485.98
72372,ACRU,10,137.83
72372,ACRU,20,86.79
72372,LIST2,20,75.35
72372,QUAL,10,59.51
72372,QUAL,20,152.57
72372,QUAL,30,124.63
72372,QUCO2,20,112.53
73040,JUVI,10,21.45
73040,JUVI,20,70.95
73040,PITA,20,344.52
73040,PITA,30,14323.32
73040,PITA,40,388.19
73040,CAGL8,10,32.89
73040,CAAL27,10,40.81
73040,CAAL27,20,503.03
73040,LITU,20,113.63
73040,PRSE2,20,310.915
72506,JUVI,40,75.79
72506,PIEC2,60,1752.63
72506,PIEC2,70,2049.08
72506,ACRU,50,235.84
72506,ACRU,60,942.81
72506,CAGL8,60,278.63
72506,CAAL27,20,230.34
72506,CAAL27,40,797.61
72506,FAGR,10,22.11
72506,FAGR,60,703.78
72506,FAGR,70,348.92
72506,FRAM2,40,125.84
72506,LIST2,50,516.01
72506,LIST2,60,971.19
72506,LITU,50,1086.03
72506,LITU,60,1825.56
72506,QUAL,60,693.22
72506,QUAL,70,461.78
72506,QUAL,80,1288.87
72506,QUFA,70,1077.23
72506,QURU,80,1651.54
72511,JUVI,20,46.31
72511,JUVI,40,58.3
72511,PIVI2,10,45.595
72511,PIVI2,30,291.28
72511,PIVI2,40,2333.21
72511,PIVI2,50,728.64
72511,ACRU,10,39.49
72511,CAGL8,70,412.83
72511,LIST2,10,82.5
72511,LIST2,20,183.81
72511,LIST2,30,338.58
72511,LIST2,40,1645.38
72511,LIST2,50,115.83
72511,LITU,10,64.57
72511,LITU,40,178.42
72511,LITU,50,631.07
72511,OXAR,20,216.92
72511,OXAR,30,734.91
72511,PRSE2,20,310.915
72511,QUAL,10,32.725
72511,QUAL,30,223.63
72511,QUAL,40,432.74
72511,QUAL,50,260.48
72511,QUAL,60,191.18
72511,QUCO2,10,60.995
72511,QUCO2,50,237.82
72511,QURU,10,33.33
72821,PITA,20,1247.4
72821,PITA,30,3408.35
72821,PIVI2,10,42.24
72821,PIVI2,20,226.05
72821,ACRU,10,24.31
72821,CAAL27,10,33.33
72821,LIST2,10,72.6
72821,LITU,10,25.85
72821,LITU,20,63.47
72505,PITA,10,68.53
72505,PITA,20,369.16
72505,PITA,30,8592.1
72505,PITA,40,477.29
72505,FRPE,10,76.45
72505,QUFA,10,24.585
72505,QUFA,20,177.32
72505,QUFA,30,134.42
72505,QUVE,10,76.45
72505,QUVE,20,84.37
72505,QUVE,30,253.55
72820,JUVI,10,21.45
72820,JUVI,20,154.22
72820,JUVI,50,177.43
72820,JUVI,60,477.84
72820,PIEC2,50,452.1
72820,PITA,30,1267.695
72820,PITA,40,4052.84
72820,PIVI2,10,48.95
72820,PIVI2,40,87.89
72820,PIVI2,50,325.05
72820,FRPE,10,43.34
72820,LIST2,10,27.39
72820,QUFA,10,32.34
72820,QUST,20,76.67
72826,JUVI,60,259.38
72826,PIVI2,50,2216.06
72826,ACRU,40,302.5
72826,ACRU,50,316.58
72826,ACRU,60,1057.32
72826,FRPE,40,249.15
72826,FRPE,50,911.13
72826,LIST2,20,101.86
72826,LIST2,40,1015.85
72826,LIST2,50,927.85
72826,LIST2,60,1368.73
72826,QUPH,50,194.81
72265,JUVI,70,719.07
72265,ACRU,50,258.72
72265,ACRU,60,440.99
72265,ACRU,70,2107.93
72265,CAGL8,60,129.91
72265,CAGL8,90,1796.41
72265,CAAL27,30,586.85
72265,FRAM2,60,946.66
72265,LITU,40,1243.88
72265,LITU,50,2747.8
72265,LITU,60,5972.89
72265,PRSE2,30,912.78
72265,PRSE2,40,351.67
72265,QUAL,80,2230.91
72265,QUFA,60,810.92
72265,QURU,50,120.34
72265,QURU,80,9262.55
72073,ACRU,40,112.2
